,VEIC,DTHR,COD_LINHA,coords,nearest,idx,distances
696704,BL300,2023-05-02 20:44:36-03:00,022,"(-25.438325, -49.219878)","[-25.43833895092808, -49.21970907423968]",0.19939577039274925,17.062210784770762
696705,BL300,2023-05-02 20:44:16-03:00,022,"(-25.438001, -49.219555)","[-25.438048693567236, -49.219555749082495]",0.19838872104733132,5.284004419357816
696706,BL300,2023-05-02 20:43:46-03:00,022,"(-25.435136, -49.218035)","[-25.43496056093026, -49.217912435896494]",0.18932527693857,23.015717292884755
696707,BL300,2023-05-02 20:43:41-03:00,022,"(-25.434716, -49.21783)","[-25.43496056093026, -49.217912435896494]",0.18932527693857,28.332968049997582
696708,BL300,2023-05-02 20:43:31-03:00,022,"(-25.434556, -49.217346)","[-25.434456082810062, -49.21763939877667]",0.18831822759315206,31.5209677007159
696709,BL300,2023-05-02 20:43:11-03:00,022,"(-25.435491, -49.215351)","[-25.43515386661159, -49.21605379264241]",0.1863041289023162,79.95379289067866
696710,BL300,2023-05-02 20:43:06-03:00,022,"(-25.435713, -49.21486)","[-25.435877061299113, -49.214407223313515]",0.18529707955689828,49.037654986190276
696711,BL300,2023-05-02 20:42:41-03:00,022,"(-25.434713, -49.213786)","[-25.434909716627953, -49.21389901350915]",0.18328298086606243,24.57915444231752
696712,BL300,2023-05-02 20:42:36-03:00,022,"(-25.434415, -49.213611)","[-25.43442513038779, -49.21362920092622]",0.1822759315206445,2.147442925812226
696713,BL300,2023-05-02 20:42:26-03:00,022,"(-25.433995, -49.213288)","[-25.433927827412067, -49.21338419877662]",0.18126888217522658,12.207197432214377
696714,BL300,2023-05-02 20:42:21-03:00,022,"(-25.43409, -49.213078)","[-25.433927827412067, -49.21338419877662]",0.18126888217522658,35.65777119000759
696715,BL300,2023-05-02 20:42:11-03:00,022,"(-25.434301, -49.212583)","[-25.434291988573992, -49.21258435339024]",0.18026183282980865,1.0075206547651936
696716,BL300,2023-05-02 20:41:41-03:00,022,"(-25.431365, -49.211011)","[-25.43115003749472, -49.21089315270433]",0.17421953675730112,26.60104122699143
696717,BL300,2023-05-02 20:41:36-03:00,022,"(-25.43092, -49.210761)","[-25.43077915745188, -49.210690322177754]",0.1732124874118832,17.146027422557573
696718,BL300,2023-05-02 20:41:31-03:00,022,"(-25.43058, -49.210728)","[-25.43049637977951, -49.21083035027982]",0.17119838872104734,13.849820639269613
696719,BL300,2023-05-02 20:41:26-03:00,022,"(-25.43045, -49.211)","[-25.43049637977951, -49.21083035027982]",0.17119838872104734,17.82264487969017
696720,BL300,2023-05-02 20:40:51-03:00,022,"(-25.430438, -49.211098)","[-25.43049637977951, -49.21083035027982]",0.17119838872104734,27.69019774867829
696721,BL300,2023-05-02 20:40:41-03:00,022,"(-25.430428, -49.211468)","[-25.430404863129237, -49.21160313678797]",0.1701913393756294,13.833678584340037
696722,BL300,2023-05-02 20:40:11-03:00,022,"(-25.430041, -49.215095)","[-25.430011002660052, -49.21538696868254]",0.16414904330312186,29.558243692619932
696723,BL300,2023-05-02 20:40:06-03:00,022,"(-25.429993, -49.215476)","[-25.430011002660052, -49.21538696868254]",0.16414904330312186,9.17554382141594
696724,BL300,2023-05-02 20:39:06-03:00,022,"(-25.429975, -49.215551)","[-25.430011002660052, -49.21538696868254]",0.16414904330312186,16.97604291877188
696725,BL300,2023-05-02 20:39:01-03:00,022,"(-25.429971, -49.215656)","[-25.430011002660052, -49.21538696868254]",0.16414904330312186,27.423866257255984
696726,BL300,2023-05-02 20:38:31-03:00,022,"(-25.429561, -49.219495)","[-25.429556097764813, -49.219850860416045]",0.15911379657603222,35.802353931957704
696727,BL300,2023-05-02 20:37:56-03:00,022,"(-25.429048, -49.224105)","[-25.429010355133176, -49.224496471810426]",0.14904330312185296,39.60097318564589
696728,BL300,2023-05-02 20:37:51-03:00,022,"(-25.428985, -49.224638)","[-25.429010355133176, -49.224496471810426]",0.14904330312185296,14.511702574284364
696729,BL300,2023-05-02 20:37:26-03:00,022,"(-25.428936, -49.224975)","[-25.42893205172033, -49.22542706395484]",0.14803625377643503,45.478291057449596
696730,BL300,2023-05-02 20:37:21-03:00,022,"(-25.428931, -49.225073)","[-25.42893205172033, -49.22542706395484]",0.14803625377643503,35.617892508110344
696731,BL300,2023-05-02 20:37:16-03:00,022,"(-25.428893, -49.225398)","[-25.42893205172033, -49.22542706395484]",0.14803625377643503,5.221455900421235
696732,BL300,2023-05-02 20:37:01-03:00,022,"(-25.428686, -49.227191)","[-25.428710178304907, -49.22731818860706]",0.14501510574018128,13.072139310885511
696733,BL300,2023-05-02 20:36:21-03:00,022,"(-25.428176, -49.232245)","[-25.42817299289684, -49.2323492646085]",0.13494461228600202,10.494040542269914
696734,BL300,2023-05-02 20:36:11-03:00,022,"(-25.428078, -49.233216)","[-25.428042892599112, -49.23334435595257]",0.13293051359516617,13.485285899009554
696735,BL300,2023-05-02 20:36:01-03:00,022,"(-25.428038, -49.233466)","[-25.42801820816352, -49.23355533574352]",0.13192346424974824,9.250544258636154
696736,BL300,2023-05-02 20:35:46-03:00,022,"(-25.427956, -49.234121)","[-25.42798504542839, -49.23393127138893]",0.1309164149043303,19.35556334958677
696737,BL300,2023-05-02 20:35:06-03:00,022,"(-25.427475, -49.23868)","[-25.427474769817174, -49.23875390939821]",0.12185297079556898,7.435182283812255
696738,BL300,2023-05-02 20:35:01-03:00,022,"(-25.427396, -49.239363)","[-25.427398940687965, -49.23945705050028]",0.12084592145015106,9.466906115217121
696739,BL300,2023-05-02 20:34:56-03:00,022,"(-25.427443, -49.239995)","[-25.42742738400482, -49.23995257039985]",0.11581067472306143,4.605576640620483
696740,BL300,2023-05-02 20:34:51-03:00,022,"(-25.427643, -49.240515)","[-25.42762590730264, -49.2405155690144]",0.11278952668680765,1.8943819554143198
696741,BL300,2023-05-02 20:34:46-03:00,022,"(-25.427886, -49.240813)","[-25.427849811859893, -49.24085686136604]",0.10976837865055387,5.9615520197003695
696742,BL300,2023-05-02 20:34:41-03:00,022,"(-25.428183, -49.241018)","[-25.428245367256032, -49.241072814417976]",0.10473313192346426,8.839715149213793
696743,BL300,2023-05-02 20:34:31-03:00,022,"(-25.42841, -49.241383)","[-25.428369971589863, -49.24133504217616]",0.0986908358509567,6.5527298632695565
696744,BL300,2023-05-02 20:34:11-03:00,022,"(-25.426775, -49.242205)","[-25.426692005655237, -49.242223562255504]",0.08862034239677745,9.3817681337198
696745,BL300,2023-05-02 20:34:06-03:00,022,"(-25.426341, -49.242368)","[-25.42645750081189, -49.24231290672867]",0.08761329305135952,14.045602981085375
696746,BL300,2023-05-02 20:33:31-03:00,022,"(-25.42599, -49.242436)","[-25.426102793046883, -49.24241797667788]",0.0866062437059416,12.625995162524472
696747,BL300,2023-05-02 20:33:21-03:00,022,"(-25.425761, -49.24249)","[-25.42573536763079, -49.24251567055228]",0.08559919436052367,3.838225203043258
696748,BL300,2023-05-02 20:33:16-03:00,022,"(-25.425431, -49.24257)","[-25.425270186161384, -49.242616622784794]",0.08459214501510574,18.421911294448762
696749,BL300,2023-05-02 20:33:11-03:00,022,"(-25.42496, -49.242595)","[-25.424933393026624, -49.2426324148812]",0.08257804632426989,4.780691725933394
696750,BL300,2023-05-02 20:32:46-03:00,022,"(-25.42298, -49.241535)","[-25.42283532008897, -49.24149087596231]",0.07351460221550855,16.63087490378357
696751,BL300,2023-05-02 20:32:31-03:00,022,"(-25.421665, -49.240475)","[-25.421686145689602, -49.24057063402205]",0.06948640483383686,9.902119859441102
696752,BL300,2023-05-02 20:32:26-03:00,022,"(-25.421195, -49.240093)","[-25.421156163717665, -49.240161685291696]",0.06847935548841894,8.139837940566435
696753,BL300,2023-05-02 20:32:21-03:00,022,"(-25.420721, -49.239803)","[-25.420746519209974, -49.23986580699329]",0.06646525679758308,6.922192446514906
696754,BL300,2023-05-02 20:32:01-03:00,022,"(-25.41881, -49.240558)","[-25.41897368772197, -49.24050318709544]",0.0553877139979859,18.953147375931888
696755,BL300,2023-05-02 20:31:56-03:00,022,"(-25.41843, -49.240786)","[-25.418447736516377, -49.240826269355466]",0.05337361530715005,4.502640169041121
696756,BL300,2023-05-02 20:31:26-03:00,022,"(-25.41785, -49.242868)","[-25.417823924733412, -49.242637234060794]",0.04833836858006042,23.395450665917338
696757,BL300,2023-05-02 20:31:16-03:00,022,"(-25.41781, -49.243425)","[-25.417754687500935, -49.24351890043005]",0.04632426988922457,11.260142461645428
696758,BL300,2023-05-02 20:30:31-03:00,022,"(-25.417493, -49.247395)","[-25.417431241201694, -49.24726893495102]",0.04229607250755287,14.410562118817472
696759,BL300,2023-05-02 20:30:26-03:00,022,"(-25.417481, -49.247765)","[-25.417374144323908, -49.24792591428877]",0.041289023162134945,20.055105787434226
696760,BL300,2023-05-02 20:30:11-03:00,022,"(-25.417126, -49.247943)","[-25.417374144323908, -49.24792591428877]",0.041289023162134945,27.542905082402616
696761,BL300,2023-05-02 20:30:01-03:00,022,"(-25.41666, -49.24788)","[-25.416757252819757, -49.24787698704283]",0.04028197381671702,10.777846133180143
696762,BL300,2023-05-02 20:29:51-03:00,022,"(-25.415778, -49.247798)","[-25.41575091024826, -49.24779052040502]",0.03726082578046324,3.093887056986665
696763,BL300,2023-05-02 20:29:46-03:00,022,"(-25.415311, -49.247755)","[-25.41534601425269, -49.24774325800543]",0.03625377643504532,4.054753107810684
696764,BL300,2023-05-02 20:29:36-03:00,022,"(-25.414648, -49.24766)","[-25.414644937464942, -49.24766650284096]",0.03323262839879154,0.7369758436324976
696765,BL300,2023-05-02 20:29:21-03:00,022,"(-25.413726, -49.246675)","[-25.41349958040706, -49.24642468620425]",0.03121852970795569,35.543858748419915
696766,BL300,2023-05-02 20:29:16-03:00,022,"(-25.413323, -49.2463)","[-25.41328151882393, -49.24629160465048]",0.028197381671701913,4.672229699020865
696767,BL300,2023-05-02 20:29:06-03:00,022,"(-25.41244, -49.246673)","[-25.412417639964357, -49.24660297466107]",0.02014098690835851,7.4680438188536
696768,BL300,2023-05-02 20:28:56-03:00,022,"(-25.412041, -49.247013)","[-25.41226841327561, -49.24673567172249]",0.019133937562940583,37.59256971224309
696769,BL300,2023-05-02 20:28:41-03:00,022,"(-25.411005, -49.247931)","[-25.41090878844364, -49.24799206671264]",0.012084592145015106,12.302309060876517
696770,BL300,2023-05-02 20:28:36-03:00,022,"(-25.41074, -49.248168)","[-25.41090878844364, -49.24799206671264]",0.012084592145015106,25.74777351783224
696771,BL300,2023-05-02 20:28:06-03:00,022,"(-25.410668, -49.248211)","[-25.41090878844364, -49.24799206671264]",0.012084592145015106,34.59364465584332
696772,BL300,2023-05-02 20:28:01-03:00,022,"(-25.410571, -49.248296)","[-25.41041272770106, -49.24843718037397]",0.011077542799597181,22.56505002603847
696773,BL300,2023-05-02 20:27:56-03:00,022,"(-25.410296, -49.248503)","[-25.41041272770106, -49.24843718037397]",0.011077542799597181,14.52806258141231
696774,BL300,2023-05-02 20:27:06-03:00,022,"(-25.406931, -49.251438)","[-25.40684413053865, -49.25145997685701]",0.0030211480362537764,9.874083456066721
696775,BL300,2023-05-02 20:26:56-03:00,022,"(-25.406591, -49.25172)","[-25.406337198731404, -49.251886875640714]",0.002014098690835851,32.747729306936286
696776,BL300,2023-05-02 20:26:51-03:00,022,"(-25.406466, -49.25179)","[-25.406337198731404, -49.251886875640714]",0.002014098690835851,17.27996050050707
696777,BL300,2023-05-02 20:26:41-03:00,022,"(-25.406505, -49.252115)","[-25.40648620669207, -49.25203156420009]",0.0010070493454179255,8.649227796955218
696778,BL300,2023-05-02 20:26:36-03:00,022,"(-25.40672, -49.252295)","[-25.406759685587105, -49.25229062293886]",0.9979859013091642,4.4183320574629805
696779,BL300,2023-05-02 20:23:31-03:00,022,"(-25.406763, -49.252353)","[-25.406759685587105, -49.25229062293886]",0.9979859013091642,6.286811532443302
696780,BL300,2023-05-02 20:23:26-03:00,022,"(-25.406885, -49.25246)","[-25.406902326247646, -49.2524256056763]",0.9969788519637462,3.957234477618157
696781,BL300,2023-05-02 20:23:21-03:00,022,"(-25.4072, -49.25272)","[-25.407224819481833, -49.2527309768791]",0.9949647532729103,2.963005994814892
696782,BL300,2023-05-02 20:23:11-03:00,022,"(-25.407275, -49.253178)","[-25.40744564129321, -49.252939586822784]",0.9939577039274925,30.541105800922356
696783,BL300,2023-05-02 20:22:56-03:00,022,"(-25.408086, -49.254026)","[-25.408777450450213, -49.25325454816493]",0.9909365558912386,109.05020694910948
696784,BL300,2023-05-02 20:22:26-03:00,022,"(-25.408246, -49.254165)","[-25.408777450450213, -49.25325454816493]",0.9909365558912386,108.8916112095584
696785,BL300,2023-05-02 20:22:21-03:00,022,"(-25.408318, -49.254205)","[-25.409149504029845, -49.253607358432475]",0.9899295065458208,110.00254148156954
696786,BL300,2023-05-02 20:22:16-03:00,022,"(-25.408535, -49.254425)","[-25.409149504029845, -49.253607358432475]",0.9899295065458208,106.7789532718908
696787,BL300,2023-05-02 20:21:56-03:00,022,"(-25.410486, -49.256255)","[-25.41125088895197, -49.25468004819095]",0.9778449144008057,179.69129690207512
696788,BL300,2023-05-02 20:21:26-03:00,022,"(-25.413666, -49.259175)","[-25.414265155212295, -49.25857827225616]",0.9486404833836858,89.4977625063196
696789,BL300,2023-05-02 20:21:21-03:00,022,"(-25.4141, -49.259551)","[-25.41450033492185, -49.26006109323664]",0.9395770392749244,67.82733422524221
696790,BL300,2023-05-02 20:21:11-03:00,022,"(-25.414516, -49.260038)","[-25.41450033492185, -49.26006109323664]",0.9395770392749244,2.8999293795272623
696791,BL300,2023-05-02 20:21:06-03:00,022,"(-25.414228, -49.260426)","[-25.41425914875101, -49.26035891255685]",0.9385699899295066,7.580498140937241
696792,BL300,2023-05-02 20:21:01-03:00,022,"(-25.413811, -49.260991)","[-25.41374740176164, -49.26107189784176]",0.9375629405840886,10.764834962345365
696793,BL300,2023-05-02 20:20:51-03:00,022,"(-25.413205, -49.262375)","[-25.41311011982089, -49.26260281162217]",0.932527693856999,25.215208971699425
696794,BL300,2023-05-02 20:20:41-03:00,022,"(-25.412886, -49.263538)","[-25.412839700090455, -49.2636515085984]",0.9305135951661632,12.519038065588086
696795,BL300,2023-05-02 20:20:11-03:00,022,"(-25.412795, -49.263885)","[-25.412802002871718, -49.2638674030498]",0.9295065458207452,1.9329389622050006
696796,BL300,2023-05-02 20:19:46-03:00,022,"(-25.412698, -49.265063)","[-25.412677221400813, -49.26520465118004]",0.9274924471299094,14.436258548660408
696797,BL300,2023-05-02 20:19:41-03:00,022,"(-25.412636, -49.265433)","[-25.412645270011406, -49.2655606256074]",0.9264853977844915,12.881452659892933
696798,BL300,2023-05-02 20:19:36-03:00,022,"(-25.4128, -49.265701)","[-25.412755748755316, -49.26571932347076]",0.9224572004028198,5.237298501542838
696799,BL300,2023-05-02 20:19:31-03:00,022,"(-25.412941, -49.265711)","[-25.41301876229299, -49.26574414103675]",0.9204431017119838,9.23721724337175
696800,BL300,2023-05-02 20:19:21-03:00,022,"(-25.413495, -49.26578)","[-25.413577822171828, -49.26583154387447]",0.9174219536757301,10.539097030036107
696801,BL300,2023-05-02 20:19:11-03:00,022,"(-25.414215, -49.265963)","[-25.41413696032526, -49.26598540169516]",0.9154078549848943,8.93412212808869
696802,BL300,2023-05-02 20:19:01-03:00,022,"(-25.414885, -49.266145)","[-25.414730485882355, -49.26613371028486]",0.9144008056394763,17.15457946232639
696803,BL300,2023-05-02 20:18:56-03:00,022,"(-25.415283, -49.266215)","[-25.41516276449815, -49.26623921289763]",0.9133937562940584,13.540510397261409
696804,BL300,2023-05-02 20:18:16-03:00,022,"(-25.415571, -49.266301)","[-25.415749180785163, -49.26638200208629]",0.9123867069486404,21.35486057131438
696805,BL300,2023-05-02 20:18:11-03:00,022,"(-25.41571, -49.266348)","[-25.415749180785163, -49.26638200208629]",0.9123867069486404,5.526441840885046
696806,BL300,2023-05-02 20:18:06-03:00,022,"(-25.416095, -49.266388)","[-25.41596358190473, -49.266433370259506]",0.9113796576032226,15.257192471165506
696807,BL300,2023-05-02 20:18:01-03:00,022,"(-25.416456, -49.266476)","[-25.416453944465932, -49.26656072002788]",0.9093655589123867,8.52648249358104
696808,BL300,2023-05-02 20:17:56-03:00,022,"(-25.416665, -49.26686)","[-25.416673078502193, -49.26705353058378]",0.9063444108761329,19.491083915765774
696809,BL300,2023-05-02 20:17:51-03:00,022,"(-25.416718, -49.267391)","[-25.416688648736432, -49.26734875912473]",0.904330312185297,5.350931629566862
696810,BL300,2023-05-02 20:17:46-03:00,022,"(-25.416623, -49.267876)","[-25.416640926860342, -49.267708443785125]",0.9023162134944612,16.97390541470073
696811,BL300,2023-05-02 20:17:21-03:00,022,"(-25.41789, -49.268463)","[-25.418200520538626, -49.26860447883609]",0.8942598187311178,37.22768206882241
696812,BL300,2023-05-02 20:17:16-03:00,022,"(-25.418181, -49.268531)","[-25.418200520538626, -49.26860447883609]",0.8942598187311178,7.702189104626546
696813,BL300,2023-05-02 20:17:11-03:00,022,"(-25.418568, -49.268633)","[-25.418698973571363, -49.26871982331136]",0.8932527693856999,16.935569008609384
696814,BL300,2023-05-02 20:17:01-03:00,022,"(-25.41874, -49.269091)","[-25.418828158441055, -49.268990387993995]",0.8912386706948641,14.0653418288645
696815,BL300,2023-05-02 20:16:56-03:00,022,"(-25.41872, -49.269193)","[-25.418828158441055, -49.268990387993995]",0.8912386706948641,23.644483977606477
696816,BL300,2023-05-02 20:16:46-03:00,022,"(-25.418663, -49.269535)","[-25.418602737522047, -49.26977939816493]",0.8902316213494461,25.477927002846076
696817,BL300,2023-05-02 20:16:31-03:00,022,"(-25.418311, -49.270763)","[-25.418282249051245, -49.27080784532063]",0.8862034239677744,5.522646477355204
696818,BL300,2023-05-02 20:16:26-03:00,022,"(-25.418141, -49.271171)","[-25.41815699182656, -49.27111216818844]",0.8821752265861027,6.178255673058496
696819,BL300,2023-05-02 20:15:46-03:00,022,"(-25.418051, -49.271626)","[-25.41809630107375, -49.27138886614844]",0.8801611278952669,24.379152118967724
696820,BL300,2023-05-02 20:15:21-03:00,022,"(-25.417585, -49.274031)","[-25.417578220725137, -49.27388900659969]",0.8761329305135952,14.305146775064854
696821,BL300,2023-05-02 20:14:36-03:00,022,"(-25.417441, -49.274641)","[-25.41747107960389, -49.27439910728772]",0.8751258811681772,24.563008093365315
696822,BL300,2023-05-02 20:14:26-03:00,022,"(-25.417311, -49.275348)","[-25.41733431998565, -49.27519031506909]",0.8741188318227593,16.073085357015206
696823,BL300,2023-05-02 20:14:16-03:00,022,"(-25.417026, -49.276748)","[-25.417030658398414, -49.27674240054911]",0.8721047331319235,0.7639800152573949
696824,BL300,2023-05-02 20:14:06-03:00,022,"(-25.416725, -49.278128)","[-25.416642211264353, -49.27849429673711]",0.8690835850956697,37.97607565001754
696825,BL300,2023-05-02 20:14:01-03:00,022,"(-25.416615, -49.278621)","[-25.41661341330144, -49.27866011103828]",0.8680765357502518,3.9387692890478463
696826,BL300,2023-05-02 20:13:56-03:00,022,"(-25.416628, -49.278978)","[-25.416559178032735, -49.27893321370004]",0.8670694864048338,8.85597742305864
696827,BL300,2023-05-02 20:12:11-03:00,022,"(-25.416625, -49.279163)","[-25.416559178032735, -49.27893321370004]",0.8670694864048338,24.240800158250327
696828,BL300,2023-05-02 20:12:01-03:00,022,"(-25.416548, -49.279515)","[-25.416381608880705, -49.27974636261763]",0.8660624370594159,29.691234145272382
696829,BL300,2023-05-02 20:11:56-03:00,022,"(-25.41643, -49.27977)","[-25.416381608880705, -49.27974636261763]",0.8660624370594159,5.86452873731254
696830,BL300,2023-05-02 20:11:51-03:00,022,"(-25.416318, -49.280265)","[-25.416285282067594, -49.280236478573556]",0.865055387713998,4.622830070752209
696831,BL300,2023-05-02 20:11:36-03:00,022,"(-25.415986, -49.281691)","[-25.415922307780562, -49.28172979631256]",0.8610271903323263,8.06342687043224
696832,BL300,2023-05-02 20:10:51-03:00,022,"(-25.415955, -49.281901)","[-25.415922307780562, -49.28172979631256]",0.8610271903323263,17.60101433343421
696833,BL300,2023-05-02 20:10:46-03:00,022,"(-25.415935, -49.282008)","[-25.415828533130377, -49.28217095405023]",0.8600201409869084,20.19610618786102
696834,BL300,2023-05-02 20:10:41-03:00,022,"(-25.415843, -49.282461)","[-25.415720828455623, -49.28266709707282]",0.8590130916414904,24.761039200977713
696835,BL300,2023-05-02 20:10:31-03:00,022,"(-25.415543, -49.283766)","[-25.415533884786093, -49.28354270702573]",0.8569989929506546,22.487724185302856
696836,BL300,2023-05-02 20:10:26-03:00,022,"(-25.41546, -49.28413)","[-25.41540876749893, -49.2841012114078]",0.8559919436052367,6.371821882755963
696837,BL300,2023-05-02 20:10:16-03:00,022,"(-25.415315, -49.284743)","[-25.41531514432919, -49.28463758756561]",0.8549848942598187,10.605357300549088
696838,BL300,2023-05-02 20:10:06-03:00,022,"(-25.41517, -49.285375)","[-25.415076417113134, -49.28570229325413]",0.8539778449144008,34.52180772401539
696839,BL300,2023-05-02 20:09:56-03:00,022,"(-25.415003, -49.286196)","[-25.414928538815673, -49.28634959816492]",0.8529707955689829,17.51699622411357
696840,BL300,2023-05-02 20:09:46-03:00,022,"(-25.414878, -49.286786)","[-25.41476975865641, -49.28704115952445]",0.851963746223565,28.333596958751087
696841,BL300,2023-05-02 20:09:26-03:00,022,"(-25.41437, -49.289)","[-25.414383568126922, -49.28891348806337]",0.8499496475327291,8.832697513361019
696842,BL300,2023-05-02 20:09:21-03:00,022,"(-25.414251, -49.289416)","[-25.414308964869107, -49.289339751970594]",0.8479355488418933,10.004043518747412
696843,BL300,2023-05-02 20:08:51-03:00,022,"(-25.415493, -49.289975)","[-25.415533003089976, -49.290034250008546]",0.8398791540785498,7.427787512541693
696844,BL300,2023-05-02 20:08:46-03:00,022,"(-25.415755, -49.290046)","[-25.415533003089976, -49.290034250008546]",0.8398791540785498,24.621016450440937
696845,BL300,2023-05-02 20:08:41-03:00,022,"(-25.4162, -49.290156)","[-25.416331510053155, -49.2902360085983]",0.8388721047331319,16.64442341441882
696846,BL300,2023-05-02 20:08:06-03:00,022,"(-25.42049, -49.291283)","[-25.420134916081036, -49.291264620718266]",0.8318227593152064,39.379340303618065
696847,BL300,2023-05-02 20:07:56-03:00,022,"(-25.42167, -49.291586)","[-25.421823443555336, -49.291688497247435]",0.8288016112789527,19.88142963476618
696848,BL300,2023-05-02 20:07:51-03:00,022,"(-25.422061, -49.291673)","[-25.42197931118665, -49.29175448175897]",0.8267875125881168,12.210131355780925
696849,BL300,2023-05-02 20:07:01-03:00,022,"(-25.42229, -49.291578)","[-25.422206666328997, -49.29162501043342]",0.824773413897281,10.37255971911332
696850,BL300,2023-05-02 20:06:51-03:00,022,"(-25.422453, -49.291348)","[-25.422447461969693, -49.29131892869185]",0.8217522658610272,2.9882909156063557
696851,BL300,2023-05-02 20:06:26-03:00,022,"(-25.42256, -49.29105)","[-25.42247624124135, -49.291263277927214]",0.8207452165156093,23.37656743234181
696852,BL300,2023-05-02 20:06:21-03:00,022,"(-25.422606, -49.290805)","[-25.422682366220595, -49.290539181781696]",0.8197381671701913,28.048076756929504
696853,BL300,2023-05-02 20:06:16-03:00,022,"(-25.422755, -49.290495)","[-25.422682366220595, -49.290539181781696]",0.8197381671701913,9.192343205280146
696854,BL300,2023-05-02 20:06:06-03:00,022,"(-25.423093, -49.290533)","[-25.423403587999797, -49.29059308573153]",0.8167170191339376,34.933644260312654
696855,BL300,2023-05-02 20:05:56-03:00,022,"(-25.423596, -49.290673)","[-25.423403587999797, -49.29059308573153]",0.8167170191339376,22.780984875497115
696856,BL300,2023-05-02 20:05:51-03:00,022,"(-25.423975, -49.290773)","[-25.42400590319288, -49.29079583173388]",0.8147029204431017,4.122572703865864
696857,BL300,2023-05-02 20:05:36-03:00,022,"(-25.424868, -49.291776)","[-25.424903556849245, -49.29181089046676]",0.8116817724068479,5.2759284450887
696858,BL300,2023-05-02 20:05:31-03:00,022,"(-25.42507, -49.292066)","[-25.424999953232714, -49.2919915429743]",0.81067472306143,10.785136772037596
696859,BL300,2023-05-02 20:05:21-03:00,022,"(-25.42512, -49.292163)","[-25.42506860626321, -49.291963291602336]",0.8096676737160121,20.881787938210568
696860,BL300,2023-05-02 20:05:11-03:00,022,"(-25.425181, -49.292343)","[-25.424999953232714, -49.2919915429743]",0.81067472306143,40.64897931407029
696861,BL300,2023-05-02 20:04:56-03:00,022,"(-25.426005, -49.293455)","[-25.425185405098766, -49.29190385955058]",0.8086606243705942,180.5362088997426
696862,BL300,2023-05-02 20:04:51-03:00,022,"(-25.426413, -49.293841)","[-25.425185405098766, -49.29190385955058]",0.8086606243705942,237.63453906837137
696866,BL300,2023-05-02 20:04:21-03:00,022,"(-25.429535, -49.293955)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,258.0437140031259
696867,BL300,2023-05-02 20:04:06-03:00,022,"(-25.42963, -49.29378)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,240.0413334940827
696868,BL300,2023-05-02 20:03:56-03:00,022,"(-25.429805, -49.293523)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,210.87559455189486
696869,BL300,2023-05-02 20:03:46-03:00,022,"(-25.430295, -49.293133)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,145.39982061427287
696870,BL300,2023-05-02 20:03:41-03:00,022,"(-25.430643, -49.29299)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,104.2568023207232
696871,BL300,2023-05-02 20:03:26-03:00,022,"(-25.430925, -49.292823)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,69.16275591790823
696872,BL300,2023-05-02 20:03:21-03:00,022,"(-25.431096, -49.292761)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,49.21939250403043
696873,BL300,2023-05-02 20:03:11-03:00,022,"(-25.431468, -49.292685)","[-25.43151877177114, -49.292610538028725]",0.7945619335347432,9.367062129157539
696874,BL300,2023-05-02 20:02:56-03:00,022,"(-25.431995, -49.293978)","[-25.431944695877196, -49.293738177446755]",0.7935548841893253,24.760036290968483
696875,BL300,2023-05-02 20:02:46-03:00,022,"(-25.432435, -49.29516)","[-25.432402412583617, -49.29490236196262]",0.7915407854984894,26.167032668045767
696876,BL300,2023-05-02 20:02:21-03:00,022,"(-25.433711, -49.298363)","[-25.433799324566653, -49.29842993523653]",0.7865055387713998,11.877426751754598
696877,BL300,2023-05-02 20:02:01-03:00,022,"(-25.433848, -49.298701)","[-25.433799324566653, -49.29842993523653]",0.7865055387713998,27.79520702115791
696878,BL300,2023-05-02 20:01:51-03:00,022,"(-25.433951, -49.29888)","[-25.433799324566653, -49.29842993523653]",0.7865055387713998,48.29067885392592
696879,BL300,2023-05-02 20:01:36-03:00,022,"(-25.434465, -49.300208)","[-25.43462355552327, -49.300569360747886]",0.7844914400805639,40.37133203100935
696880,BL300,2023-05-02 20:01:11-03:00,022,"(-25.43577, -49.303621)","[-25.43590571121714, -49.30394712783118]",0.7794561933534743,36.08635975233097
696881,BL300,2023-05-02 20:01:01-03:00,022,"(-25.436251, -49.30491)","[-25.4362252778569, -49.304813507829294]",0.7784491440080564,10.11584091845131
696882,BL300,2023-05-02 20:00:56-03:00,022,"(-25.436391, -49.305351)","[-25.436432872156725, -49.305368295718154]",0.7774420946626385,4.954111530896521
696883,BL300,2023-05-02 20:00:26-03:00,022,"(-25.436131, -49.305843)","[-25.436172973090603, -49.30584322399517]",0.7754279959718026,4.649809302308242
696884,BL300,2023-05-02 20:00:16-03:00,022,"(-25.435865, -49.306166)","[-25.43578301104538, -49.30624135889548]",0.7734138972809668,11.83039271445946
696885,BL300,2023-05-02 19:55:21-03:00,022,"(-25.436255, -49.30744)","[-25.436204777864454, -49.307296727578034]",0.7724068479355488,15.448484750749689
